Imagen,Ruta,Ancho,Alto,Calidad
VentSuc03_2025-08-19_16-58-04_RS_T21_17.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T21_17.png,265,288,422
VentSuc03_2025-08-19_16-58-04_RS_T20_15.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T20_15.png,304,288,422
VentSuc03_2025-08-19_16-58-04_RS_T21_21.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T21_21.png,326,288,422
VentSuc03_2025-08-19_16-58-04_RS_T21_16.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T21_16.png,192,311,422
VentSuc03_2025-08-19_16-58-04_RS_T31_22.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T31_22.png,283,288,422
VentSuc03_2025-08-19_16-58-04_RS_T22_20.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T22_20.png,296,288,422
VentSuc03_2025-08-19_16-58-04_RS_T24_26.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T24_26.png,282,288,422
VentSuc03_2025-08-19_16-58-04_RS_T23_23.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T23_23.png,263,288,422
VentSuc03_2025-08-19_16-58-05_RS_T21_32.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-05_RS_T21_32.png,256,288,422
VentSuc03_2025-08-19_16-58-05_RS_T19_33.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-05_RS_T19_33.png,343,288,422
VentSuc03_2025-08-19_16-58-05_RS_T22_31.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-05_RS_T22_31.png,276,288,422
VentSuc03_2025-08-19_16-58-05_RS_T24_30.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-05_RS_T24_30.png,283,288,422
VentSuc03_2025-08-19_16-58-04_RS_T35_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-04_RS_T35_10.png,324,288,422
VentSuc03_2025-08-19_16-58-06_RS_T18_35.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-06_RS_T18_35.png,327,288,422
VentSuc03_2025-08-19_16-58-07_OI_T15_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_OI_T15_1.png,729,350,422
VentSuc03_2025-08-19_16-58-06_RS_T18_36.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-06_RS_T18_36.png,372,288,422
VentSuc03_2025-08-19_16-58-06_RS_T16_37.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-06_RS_T16_37.png,350,288,422
VentSuc03_2025-08-19_16-58-06_RS_T20_34.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-06_RS_T20_34.png,377,288,422
VentSuc03_2025-08-19_16-58-07_OI_T15_40.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_OI_T15_40.png,729,350,422
VentSuc03_2025-08-19_16-58-07_OI_T16_39.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_OI_T16_39.png,637,309,422
VentSuc03_2025-08-19_16-58-07_RS_T16_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T16_2.png,350,288,422
VentSuc03_2025-08-19_16-58-07_RS_T15_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T15_8.png,317,288,422
VentSuc03_2025-08-19_16-58-07_RS_T16_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T16_7.png,336,288,422
VentSuc03_2025-08-19_16-58-07_RS_T17_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T17_3.png,337,288,422
VentSuc03_2025-08-19_16-58-07_RS_T17_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T17_5.png,346,288,422
VentSuc03_2025-08-19_16-58-07_RS_T16_38.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T16_38.png,342,288,422
VentSuc04_2025-08-18_16-28-28_RS_T44_15.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T44_15.png,336,288,422
VentSuc03_2025-08-19_16-58-07_RS_T16_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T16_6.png,378,288,422
VentSuc04_2025-08-18_16-28-28_RS_T42_22.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T42_22.png,309,288,422
VentSuc03_2025-08-19_16-58-07_RS_T18_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc03/VentSuc03_2025-08-19_16-58-07_RS_T18_4.png,342,288,422
VentSuc04_2025-08-18_16-28-28_RS_T76_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T76_7.png,446,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T79_18.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T79_18.png,420,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T79_16.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T79_16.png,434,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T83_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T83_4.png,293,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T84_17.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T84_17.png,300,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T84_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T84_3.png,438,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T83_9.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T83_9.png,430,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T82_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T82_6.png,442,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T85_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T85_2.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T85_11.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T85_11.png,422,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T85_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T85_10.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T85_13.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T85_13.png,417,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T86_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T86_1.png,432,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T86_12.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T86_12.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T86_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T86_8.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T85_20.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T85_20.png,411,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T87_14.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T87_14.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T89_21.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T89_21.png,291,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T89_19.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T89_19.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-28_RS_T87_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-28_RS_T87_5.png,288,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T41_34.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T41_34.png,317,288,422
VentSuc04_2025-08-18_16-28-29_RS_T49_48.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T49_48.png,321,288,422
VentSuc04_2025-08-18_16-28-29_RS_T45_25.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T45_25.png,303,288,422
VentSuc04_2025-08-18_16-28-29_RS_T45_51.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T45_51.png,322,288,422
VentSuc04_2025-08-18_16-28-29_RS_T51_31.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T51_31.png,323,288,422
VentSuc04_2025-08-18_16-28-29_RS_T56_28.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T56_28.png,324,288,422
VentSuc04_2025-08-18_16-28-29_RS_T76_52.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T76_52.png,408,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T51_41.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T51_41.png,329,288,422
VentSuc04_2025-08-18_16-28-29_RS_T78_42.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T78_42.png,414,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T82_32.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T82_32.png,397,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T78_46.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T78_46.png,422,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T77_49.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T77_49.png,422,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T78_44.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T78_44.png,416,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T84_50.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T84_50.png,299,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T83_35.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T83_35.png,399,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T86_23.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T86_23.png,417,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T82_39.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T82_39.png,413,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T85_37.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T85_37.png,404,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T86_26.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T86_26.png,421,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T86_30.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T86_30.png,305,288,Minima
VentSuc04_2025-08-18_16-28-29_RS_T87_38.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T87_38.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T85_29.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T85_29.png,413,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T86_40.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T86_40.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T87_27.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T87_27.png,305,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T88_45.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T88_45.png,300,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T87_36.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T87_36.png,294,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T87_43.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T87_43.png,300,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T88_47.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T88_47.png,300,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T88_53.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T88_53.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T88_33.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T88_33.png,302,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T62_61.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T62_61.png,274,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T65_63.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T65_63.png,274,288,No_Calidad
VentSuc04_2025-08-18_16-28-29_RS_T89_24.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-29_RS_T89_24.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T71_65.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T71_65.png,271,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T76_64.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T76_64.png,420,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T75_66.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T75_66.png,405,288,Busqueda
VentSuc04_2025-08-18_16-28-30_RS_T77_54.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T77_54.png,416,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T82_58.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T82_58.png,417,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T73_67.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T73_67.png,268,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T79_56.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T79_56.png,409,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T88_57.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T88_57.png,291,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T83_59.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T83_59.png,288,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T80_60.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T80_60.png,428,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T83_62.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T83_62.png,438,288,Minima
VentSuc04_2025-08-18_16-28-31_RS_T67_73.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T67_73.png,238,288,No_Calidad
VentSuc04_2025-08-18_16-28-30_RS_T87_55.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-30_RS_T87_55.png,297,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T55_10.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T55_10.png,512,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T66_2.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T66_2.png,259,288,422
VentSuc04_2025-08-18_16-28-31_RS_T76_8.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T76_8.png,462,288,422
VentSuc04_2025-08-18_16-28-31_RS_T75_68.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T75_68.png,408,288,Minima
VentSuc04_2025-08-18_16-28-31_RS_T68_71.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T68_71.png,285,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T77_4.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T77_4.png,263,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T83_70.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T83_70.png,449,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T87_7.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T87_7.png,293,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T83_6.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T83_6.png,451,288,Minima
VentSuc04_2025-08-18_16-28-31_RS_T85_5.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T85_5.png,288,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T77_72.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T77_72.png,372,288,Minima
VentSuc04_2025-08-18_16-28-31_RS_T87_3.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T87_3.png,417,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T89_9.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T89_9.png,301,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T92_1.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T92_1.png,418,288,Minima
VentSuc04_2025-08-18_16-28-32_RS_T79_14.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T79_14.png,316,288,No_Calidad
VentSuc04_2025-08-18_16-28-31_RS_T85_69.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-31_RS_T85_69.png,267,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T79_15.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T79_15.png,309,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T82_13.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T82_13.png,296,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T80_16.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T80_16.png,293,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T45_12.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T45_12.png,518,288,422
VentSuc04_2025-08-18_16-28-32_RS_T81_18.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T81_18.png,324,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T88_11.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T88_11.png,301,288,Minima
VentSuc04_2025-08-18_16-28-33_RS_T52_26.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-33_RS_T52_26.png,285,288,No_Calidad
VentSuc04_2025-08-18_16-28-32_RS_T84_17.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-32_RS_T84_17.png,316,288,No_Calidad
VentSuc04_2025-08-18_16-28-33_RS_T66_25.png,C:/Users/angel/OneDrive/Documentos/GS/Mike/Insumos 1/Insumos/VentSuc04/VentSuc04_2025-08-18_16-28-33_RS_T66_25.png,294,288,No_Calidad
